node,centrality,community,density,betwness,closeness,eign,volatility,type,name
5522,3,1,0.11522048364153627,0.0,0.08362475077360076,0.003050946798680915,2,incoming,Steven Bergner
3769,3,1,0.11522048364153627,0.0,0.08362475077360076,0.003050946798680915,2,outandin,Mark S. Drew
2001,3,1,0.11522048364153627,0.0,0.08362475077360076,0.003050946798680915,2,outandin,Graham D. Finlayson
593,4,1,0.11522048364153627,0.0,0.09269386066319145,0.0002458677683284058,3,outandin,Bill Hibbard
5507,4,1,0.11522048364153627,0.0,0.09269386066319145,0.0002458677683284058,2,outandin,Steve Eick
4349,4,1,0.11522048364153627,0.0,0.09032651415572113,0.0033435450063391144,4,outandin,Niklas Röber
347,4,1,0.11522048364153627,0.0,0.09032651415572113,0.0033435450063391144,2,outandin,Anna Celler
3601,4,1,0.11522048364153627,0.0,0.09032651415572113,0.0033435450063391144,2,,M. Stella Atkins
335,5,1,0.11522048364153627,0.0,0.08175827566665711,6.332419315943203e-05,2,outandin,Anilkumar Patro
5334,5,1,0.11522048364153627,0.0,0.08175827566665711,6.332419315943203e-05,2,incoming,Shiping Huang
4366,5,1,0.11522048364153627,0.0,0.08175827566665711,6.332419315943203e-05,2,outandin,Nishant K. Mehta
814,5,1,0.11522048364153627,0.0006806018876089374,0.09273576566349126,0.00024695485196098426,2,,Chaomei Chen
2089,5,1,0.11522048364153627,0.001358464934623875,0.0686977607661228,4.217972861464979e-06,2,incoming,Guy Melançon
2788,6,1,0.11522048364153627,1.3694202969998738e-06,0.08179087466014462,6.684879199207351e-05,1,incoming,Jing Yang 0001
1216,7,1,0.11522048364153627,0.004049375818228627,0.08221703953813334,5.205581781104834e-05,3,incoming,David Auber
1588,8,1,0.11522048364153627,8.216521781999244e-06,0.08185615069738335,7.377709840646052e-05,2,,Elke A. Rundensteiner
5685,8,1,0.11522048364153627,0.00040138361009969635,0.10155025428101122,0.00066887458364287,1,outgoing,Theresa-Marie Rhyne
3959,9,1,0.11522048364153627,0.006345581147562977,0.10628575836665423,0.0037283100118650127,1,incoming,Melanie Tory
5644,11,1,0.11522048364153627,0.008027541781013262,0.10195403262805303,0.0006399838025420574,1,,Tamara Munzner
3904,13,1,0.11522048364153627,0.005376344086021506,0.10175174288077514,0.0006533933603436945,1,,Matthew O. Ward
5849,16,1,0.11522048364153627,0.02841912658889845,0.10476583945232006,0.038985642126084186,2,,Torsten Möller
992,20,1,0.11522048364153627,0.04225808222213642,0.11926250793467598,0.0024410361128012013,2,outgoing,Christopher R. Johnson 0001
5717,1,2,1.0,0.0,0.0008271298593879239,2.416906832729192e-28,3,incoming,Thomas Kapler
6101,1,2,1.0,0.0,0.0008271298593879239,2.416906832729192e-28,2,incoming,William Wright
883,0,3,0.0,0.0,0.0,2.2509198940630926e-37,2,incoming,Chris E. Weaver
4655,1,4,0.10377358490566038,0.0,0.06458800807545424,1.5902867871284954e-05,2,incoming,Pierre Alliez
3318,1,4,0.10377358490566038,0.0,0.06865177832919768,6.034336308396091e-06,2,outandin,Kree Cole-McLaughlin
4111,2,4,0.10377358490566038,0.0,0.07253589591500802,0.00039046743692654657,2,outandin,Michiel van de Panne
3518,2,4,0.10377358490566038,0.0,0.07841418717417534,3.539481384551771e-05,2,outandin,Lok M. Hwa
406,2,4,0.10377358490566038,0.0,0.06876685003273304,6.511480412752826e-06,2,outandin,Ariel Shamir
6490,2,4,0.10377358490566038,0.0,0.05593987282455486,2.330971718453397e-06,2,outandin,Zachi Karni
130,2,4,0.10377358490566038,0.0,0.05593987282455486,2.330971718453397e-06,2,outandin,Alexander Bogomjakov
5164,2,4,0.10377358490566038,0.0,0.05903065140939357,5.209326941519411e-07,4,outandin,Sanghun Park
2139,3,4,0.10377358490566038,0.00027285780930835367,0.08532924860550861,0.0028613029850705243,2,incoming,Hamish A. Carr
4563,3,4,0.10377358490566038,0.0,0.059047643537030126,5.620791941428874e-07,2,outandin,Peter Djeu
380,3,4,0.10377358490566038,0.0,0.059047643537030126,5.620791941428874e-07,2,outandin,Anthony Thane
2889,3,4,0.10377358490566038,0.0,0.0686977607661228,8.790629092771829e-06,2,outandin,John Harer
5948,3,4,0.10377358490566038,0.0,0.0686977607661228,8.790629092771829e-06,2,incoming,Vijay Natarajan
4544,3,4,0.10377358490566038,0.0,0.07907922654111128,2.860973367812202e-05,1,incoming,Peer-Timo Bremer
5952,4,4,0.10377358490566038,1.369420296999874e-06,0.059064645449940306,5.975025013641869e-07,2,outandin,Vinay Siddavanahalli
36,4,4,0.10377358490566038,0.0,0.06867476185056667,1.722625206118222e-05,4,outandin,Achim Ebert
3384,4,4,0.10377358490566038,0.0,0.06867476185056667,1.722625206118222e-05,2,outandin,Lars Schuchardt
2240,4,4,0.10377358490566038,0.0,0.06867476185056667,1.722625206118222e-05,2,outandin,Heidrun Steinmetz
5436,4,4,0.10377358490566038,0.001012686309631407,0.07654160957001593,0.00023371747155688483,3,,Stefan Gumhold
996,4,4,0.10377358490566038,0.0,0.07932386451958341,5.83936645887817e-05,2,incoming,Christopher S. Co
616,4,4,0.10377358490566038,0.0,0.07932386451958341,5.83936645887817e-05,2,outgoing,Bjørn Heckel
531,4,4,0.10377358490566038,0.0,0.08159566970868842,6.022802345227092e-05,2,outandin,Benjamin F. Gregorski
1070,4,4,0.10377358490566038,0.001358464934623875,0.06468984977850605,3.2053541394797374e-05,1,outgoing,Craig Gotsman
3190,4,4,0.10377358490566038,0.0,0.07886640278648316,6.010668184483653e-05,2,incoming,Kathleen S. Bonnell
1173,4,4,0.10377358490566038,0.0,0.07886640278648316,6.010668184483653e-05,2,outgoing,Daniel Schikore
2404,5,4,0.10377358490566038,0.0,0.07935455073409775,6.326397969960259e-05,2,incoming,Ingrid Hotz
3535,5,4,0.10377358490566038,0.0,0.07935455073409775,6.326397969960259e-05,2,outandin,Louis Feng
638,5,4,0.10377358490566038,0.0,0.07935455073409775,6.326397969960259e-05,2,incoming,Boris Jeremic
2274,5,4,0.10377358490566038,0.00028455901666754065,0.07914024446282511,2.978644979536822e-05,4,outandin,Herbert Edelsbrunner
3819,5,4,0.10377358490566038,0.0,0.09383875281227935,0.0001710532550359932,2,incoming,Martin Hering-Bertram
1955,5,4,0.10377358490566038,0.0,0.0686977607661228,1.8995790004425186e-05,2,outandin,Gerhard Steinebach
2400,5,4,0.10377358490566038,0.0,0.0686977607661228,1.8995790004425186e-05,2,outandin,Inga Scheler
3629,5,4,0.10377358490566038,0.0,0.0686977607661228,1.8995790004425186e-05,2,outandin,Maja Ruby
4084,5,4,0.10377358490566038,0.0,0.0686977607661228,1.8995790004425186e-05,2,outandin,Michael Wadlé
3822,5,4,0.10377358490566038,0.001693288197240344,0.07657018053290134,0.00023472699228173374,2,incoming,Martin Isenburg
1146,5,4,0.10377358490566038,0.0,0.09383875281227935,0.0001710532550359932,2,incoming,Daniel E. Laney
2465,6,4,0.10377358490566038,0.006819564588801725,0.08796377086091024,0.002908620751238572,2,outandin,Jack Snoeyink
798,6,4,0.10377358490566038,0.0027073439271687507,0.06885918551448227,6.6642130656327e-06,1,outgoing,Chandrajit L. Bajaj
250,6,4,0.10377358490566038,0.0,0.06872077509133757,2.1342354434611177e-05,2,outandin,Andreas Disch
4788,6,4,0.10377358490566038,0.0,0.06872077509133757,2.1342354434611177e-05,2,outandin,Ralf Klein
5192,6,4,0.10377358490566038,0.0,0.06872077509133757,2.1342354434611177e-05,2,outandin,Sascha Köhn
1430,6,4,0.10377358490566038,0.0,0.06872077509133757,2.1342354434611177e-05,2,outandin,Dirk Zeckzer
5827,6,4,0.10377358490566038,0.0,0.08159566970868842,0.0001078026893185879,2,outandin,Tom Bobach
3162,6,4,0.10377358490566038,0.0,0.08159566970868842,0.0001078026893185879,2,outandin,Karim Mahrous
6125,6,4,0.10377358490566038,0.0,0.08159566970868842,0.0001078026893185879,2,incoming,Wolfgang Kollmann
4584,8,4,0.10377358490566038,0.014911362983820549,0.08480012966004245,0.0002755963191538458,1,,Peter Lindstrom 0001
2819,9,4,0.10377358490566038,1.0270652227499055e-05,0.06878991067996067,2.4830688121937985e-05,2,outandin,Jochen Ehret
4056,10,4,0.10377358490566038,1.369420296999874e-05,0.06881298679894085,2.648539155014757e-05,2,outandin,Michael Münchhofen
3743,11,4,0.10377358490566038,0.007184432636537805,0.0956770119625199,0.0002085049212846051,2,,Mark A. Duchaineau
5917,12,4,0.10377358490566038,0.006004827032652272,0.08234906208255427,8.56626593873317e-05,1,,Valerio Pascucci
3238,21,4,0.10377358490566038,0.01184528139815616,0.09676014794700126,0.0002981174964345346,2,,Kenneth I. Joy
567,25,4,0.10377358490566038,0.009934405858283198,0.09599041349913087,0.0002913345491612304,1,,Bernd Hamann
2161,26,4,0.10377358490566038,0.008854063799588259,0.0822829978530456,0.0001824139712961685,0,,Hans Hagen
3584,1,5,0.33064516129032256,0.0,0.06617145601536861,0.016128931289856718,2,outandin,László Szirmay-Kalos
2430,2,5,0.33064516129032256,0.0,0.07360298300955963,0.03633043376935917,1,incoming,Ivan Viola
3865,2,5,0.33064516129032256,0.0,0.07360298300955963,0.037012570186876245,3,incoming,Matej Mlejnek
260,3,5,0.33064516129032256,0.0,0.07373526730684496,0.055274689026885676,2,outandin,Andreas König 0002
1962,3,5,0.33064516129032256,0.0,0.07426919393470047,0.04002108058912594,2,outandin,Gian Italo Bischi
319,5,5,0.33064516129032256,0.0,0.06677458126550868,0.044481586057985446,2,outandin,André Neubauer 0002
5448,5,5,0.33064516129032256,0.0,0.06677458126550868,0.044481586057985446,2,incoming,Stefan Wolfsberger
3725,5,5,0.33064516129032256,0.0,0.06677458126550868,0.044481586057985446,2,outandin,Marie-Thérèse Forster
3192,5,5,0.33064516129032256,0.0,0.06677458126550868,0.04448158605798544,2,incoming,Katja Bühler
1447,5,5,0.33064516129032256,0.0,0.07378831426174198,0.08864692523503179,2,outandin,Dominique Sandner
490,5,5,0.33064516129032256,0.0,0.07378831426174198,0.06392514358095441,2,outandin,Balint Hegedüs
1181,5,5,0.33064516129032256,0.0,0.07378831426174198,0.06392514358095441,2,outandin,Daniel Wagner
3812,5,5,0.33064516129032256,0.0,0.07378831426174198,0.06392514358095441,2,outandin,Martin C. Freund
3922,6,5,0.33064516129032256,0.0,0.07370877242099988,0.0684848869644578,2,outandin,Matús Straka
4098,6,5,0.33064516129032256,0.0,0.07370877242099988,0.0684848869644578,2,outandin,Michal Cervenanský
151,6,5,0.33064516129032256,0.0,0.07370877242099988,0.0684848869644578,2,outandin,Alexandra La Cruz
420,6,5,0.33064516129032256,0.0,0.07370877242099988,0.0684848869644578,4,outandin,Arnold Köchl
2805,14,5,0.33064516129032256,0.0,0.07877554287543882,0.23735708272400105,2,incoming,Jirí Hladuvka
4042,14,5,0.33064516129032256,0.0,0.07877554287543882,0.23735708272400105,2,outandin,Michael Knapp
6056,14,5,0.33064516129032256,0.0,0.07877554287543882,0.23735708272400105,4,outandin,Werner Purgathofer
491,15,5,0.33064516129032256,0.0006806018876089374,0.07880580624189115,0.23837922030175152,2,incoming,Balázs Csébfalvi
4607,15,5,0.33064516129032256,4.174508820951888e-05,0.07880580624189115,0.24297489925113638,2,outandin,Petr Felkel
5742,15,5,0.33064516129032256,0.0050736080137876415,0.0884187558826046,0.23982791827214503,3,outandin,Thomas Theußl
415,16,5,0.33064516129032256,0.00013701272379973512,0.0788360928699626,0.24527726674413733,2,incoming,Armin Kanitsar
5444,16,5,0.33064516129032256,0.010303450721222154,0.08800150735634607,0.23975623955042707,2,outandin,Stefan Röttger
5438,17,5,0.33064516129032256,0.007986459172103265,0.07914024446282511,0.2410539938032671,4,outgoing,Stefan Guthe
4139,18,5,0.33064516129032256,0.0002693736671519203,0.07889673601832412,0.2547174399026966,5,outandin,Milos Srámek
1438,19,5,0.33064516129032256,0.00031385759595543763,0.07892709259239811,0.26033525642983185,2,outandin,Dominik Fleischmann
354,19,5,0.33064516129032256,0.0003607612785673033,0.07892709259239811,0.25535897432098975,2,incoming,Anna Vilanova
3566,20,5,0.33064516129032256,0.0017746569869042435,0.07938526069955212,0.25406867115236703,2,outandin,Lukas Mroz
4783,23,5,0.33064516129032256,0.0016184586655639838,0.07904875285072935,0.26990690536748296,2,outgoing,Rainer Wegenkittl
3590,30,5,0.33064516129032256,0.016449783061936837,0.08953798064061226,0.2916718714733426,1,,M. Eduard Gröller
1940,1,6,1.0,0.0,0.0008271298593879239,2.416906832729192e-28,2,outgoing,Georges-Pierre Bonneau
5453,1,6,1.0,0.0,0.0008271298593879239,2.416906832729192e-28,1,outgoing,Stefanie Hahmann
195,2,7,1.0,0.0,0.0016542597187758478,4.634444452430177e-23,2,outandin,Almir Olivette Artero
3708,2,7,1.0,0.0,0.0016542597187758478,4.634444452430177e-23,2,outandin,Maria Cristina Ferreira de Oliveira
2125,2,7,1.0,0.0,0.0016542597187758478,4.634444452430177e-23,3,outandin,Haim Levkowitz
1602,2,8,0.14839424141749724,0.0,0.011862252617563398,8.695615100893194e-08,2,outandin,Emden R. Gansner
3498,2,8,0.14839424141749724,0.0,0.009062466285467688,9.927715609990309e-09,2,outandin,Liran Carmel
1256,2,8,0.14839424141749724,0.0,0.009062466285467688,9.927715609990309e-09,2,outandin,David Harel
4985,2,8,0.14839424141749724,0.0,0.008582688658589988,1.1105136829417693e-07,2,outandin,Robert S. Schulman
1343,2,8,0.14839424141749724,0.0,0.008582688658589988,1.1105136829417693e-07,2,outandin,Deborah Hix
5663,2,8,0.14839424141749724,0.0,0.010807830162668872,5.511520965219422e-07,2,outandin,Ted Tanasse
5024,3,8,0.14839424141749724,0.0,0.010062462565243435,2.9662599684252035e-08,2,outandin,Roland Heilmann
528,3,8,0.14839424141749724,0.0,0.010062462565243435,2.802674771446665e-08,4,outandin,Benjamin Bustos
5815,3,8,0.14839424141749724,0.0,0.010062462565243435,2.802674771446665e-08,1,incoming,Tobias Schreck
1342,3,8,0.14839424141749724,0.0,0.010807830162668872,9.651888546885202e-07,2,incoming,Deborah A. Payne
630,3,8,0.14839424141749724,0.0,0.010807830162668872,9.651888546885202e-07,2,outandin,Bobbie-Jo M. Webb-Robertson
6308,4,8,0.14839424141749724,0.00010955362375998992,0.012058322908762792,8.877081273506758e-08,2,incoming,Yehuda Koren
2254,4,8,0.14839424141749724,0.0,0.01013234077750207,4.157776842012005e-08,2,outandin,Helmut Barro
2669,4,8,0.14839424141749724,0.0,0.014446109623369285,7.259357715257226e-07,2,outandin,Jeremy Jaech
4129,4,8,0.14839424141749724,0.0,0.014446109623369285,7.259357715257226e-07,2,outandin,Mike Peery
6066,4,8,0.14839424141749724,0.0,0.014446109623369285,7.259357715257226e-07,2,outandin,Will Schroeder
3235,4,8,0.14839424141749724,0.0,0.011310519937676728,1.3352896464597605e-06,2,outandin,Kenneth A. Perrine
4263,4,8,0.14839424141749724,0.0,0.011310519937676728,1.3352896464597605e-06,2,outandin,Nancy Miller
3039,4,8,0.14839424141749724,0.0,0.01013234077750207,2.1889963604346987e-08,2,outandin,Julian Ladisch
3956,4,8,0.14839424141749724,0.0,0.01013234077750207,2.1889963604346987e-08,4,outgoing,Meichun Hsu
4131,5,8,0.14839424141749724,9.129468646665827e-07,0.01020319630741467,4.4288879260853846e-08,2,incoming,Mike Sips
4150,5,8,0.14839424141749724,9.129468646665827e-07,0.01020319630741467,3.271612032859996e-08,2,,Ming C. Hao
5897,5,8,0.14839424141749724,9.129468646665827e-07,0.01020319630741467,3.271612032859996e-08,2,,Umeshwar Dayal
6043,5,8,0.14839424141749724,0.0,0.01279874624526577,1.6174774276612671e-06,2,incoming,Wendy Cowley
3556,5,8,0.14839424141749724,0.00011115128077315643,0.011223515938156138,9.92998829782238e-07,2,outandin,Lucy T. Nowell
3360,5,8,0.14839424141749724,0.0,0.01279874624526577,1.6174774276612671e-06,2,outandin,L. Ruby Leung
2215,6,8,0.14839424141749724,2.738840593999748e-07,0.012912009486374318,1.7653030280427436e-06,2,,Harlan Foote
1114,6,8,0.14839424141749724,2.738840593999748e-07,0.012912009486374318,1.7653030280427436e-06,2,outandin,Dan Adams
3106,7,8,0.14839424141749724,7.486164290265983e-05,0.01314465830594863,1.1845412998491557e-07,2,incoming,Jörn Schneidewind
914,8,8,0.14839424141749724,9.837002466782426e-05,0.013264155199639072,1.2030795345995992e-07,2,incoming,Christian Panse
5480,9,8,0.14839424141749724,0.0006354110178079415,0.017165377317179976,7.757257527742681e-07,4,,Stephen C. North
916,9,8,0.14839424141749724,0.0,0.014029394922695173,3.8416057533406044e-06,2,outandin,Christian Posse
3746,9,8,0.14839424141749724,0.0,0.014029394922695173,3.8416057533406044e-06,4,incoming,Mark A. Whiting
4323,9,8,0.14839424141749724,0.0,0.014029394922695173,3.8416057533406044e-06,4,outandin,Nick Cramer
396,9,8,0.14839424141749724,0.0,0.014029394922695173,3.8416057533406044e-06,2,outandin,Anuj R. Shah
104,9,8,0.14839424141749724,0.0,0.014029394922695173,3.8416057533406044e-06,2,incoming,Alan Turner
1583,10,8,0.14839424141749724,4.4460512309262576e-05,0.014165602640391241,2.8409505968375914e-06,2,outandin,Elizabeth Jurrus
4223,11,8,0.14839424141749724,4.363886013106264e-05,0.014304481097649977,4.0180281166035095e-06,4,outandin,Mudita Singhal
1130,12,8,0.14839424141749724,0.00025539688539047656,0.013764689358116018,1.302899371303647e-07,0,,Daniel A. Keim
4443,14,8,0.14839424141749724,3.409856539529687e-05,0.014737950221821191,4.7195705898020255e-06,2,,Pak Chung Wong
1581,14,8,0.14839424141749724,0.00015269036311548598,0.015041825484126782,4.486443264927951e-06,2,,Elizabeth G. Hetzler
5587,15,8,0.14839424141749724,0.00016542597187758475,0.015198511166253103,4.612494369509035e-06,2,outandin,Susan L. Havre
2511,18,8,0.14839424141749724,0.0006366434960752414,0.018469076860256933,4.989502340154993e-06,2,,James J. Thomas
6282,1,9,1.0,0.0,0.0008271298593879239,2.416906832729192e-28,2,incoming,Yaniv Frishman
472,1,9,1.0,0.0,0.0008271298593879239,2.416906832729192e-28,1,,Ayellet Tal
4715,1,10,0.35714285714285715,0.0,0.003117643316154482,5.560553072400881e-19,2,outandin,Qing Li
5169,1,10,0.35714285714285715,0.0,0.003117643316154482,5.560553072400881e-19,2,outandin,Sanjini Jayaraman
4697,2,10,0.35714285714285715,0.0,0.003377446925834023,8.095097649088974e-19,2,incoming,Purvi Saraiya
3160,2,10,0.35714285714285715,0.0,0.003377446925834023,8.095097649088974e-19,2,outandin,Karen Duca
5923,2,10,0.35714285714285715,0.0,0.003377446925834023,9.08217986163295e-19,2,outandin,Varun Saini
5155,2,10,0.35714285714285715,0.0,0.003377446925834023,9.08217986163295e-19,2,outandin,Sandeep Prabhakar
4285,3,10,0.35714285714285715,6.84710148499937e-07,0.0036844875554552974,1.1247745664132735e-18,2,outandin,Nathan Conklin
893,7,10,0.35714285714285715,2.3964855197497795e-05,0.005789909015715467,1.7759884969148434e-18,1,incoming,Chris North 0001
5834,1,11,0.3181818181818182,0.0,0.0038493351148438,3.5632076927602813e-16,2,outgoing,Tom Roxborough
43,2,11,0.3181818181818182,0.0,0.004003308519437552,4.634255943800571e-16,2,incoming,Adam Huang
5519,2,11,0.3181818181818182,0.0,0.004003308519437552,4.634255943800571e-16,2,outandin,Steve Sylvester
5324,3,11,0.3181818181818182,0.0,0.005267511209786253,1.3008556981153026e-15,4,incoming,Shigeo Takahashi
6296,3,11,0.3181818181818182,0.0,0.004549214226633582,9.991086297931305e-16,2,outandin,Yasuko Suzuki
3460,3,11,0.3181818181818182,0.0,0.004549214226633582,9.991086297931305e-16,3,outandin,Li Chen
2290,3,11,0.3181818181818182,0.0,0.004549214226633582,9.991086297931305e-16,2,outandin,Hiroko Nakamura
4919,3,11,0.3181818181818182,0.0,0.004549214226633582,1.2284482758238023e-15,2,outandin,Rika Furuhata
6387,3,11,0.3181818181818182,0.0,0.004549214226633582,1.2284482758238023e-15,2,outgoing,Yoshihiko Ichikawa
6467,5,11,0.3181818181818182,6.84710148499937e-06,0.005887218410937577,1.7620851504518636e-15,2,,Yuriko Takeshima
2034,6,11,0.3181818181818182,3.5604927721996724e-05,0.0062551695616211754,1.5417436491767276e-15,1,,Gregory M. Nielson
2422,8,11,0.3181818181818182,3.9713188612996346e-05,0.007148765213281343,2.3247685286608518e-15,2,,Issei Fujishiro
5572,3,12,0.3076923076923077,0.0,0.005376344086021506,1.1681981467929411e-14,2,incoming,Sung-Eui Yoon
693,3,12,0.3076923076923077,0.0,0.005376344086021506,1.1681981467929411e-14,2,outandin,Brian Salomon
5093,3,12,0.3076923076923077,0.0,0.005376344086021506,1.1681981467929411e-14,2,outandin,Russell Gayle
4116,3,12,0.3076923076923077,0.0,0.00482017055988135,9.048119168426605e-15,2,outandin,Miguel A. Otaduy
4368,3,12,0.3076923076923077,0.0,0.00482017055988135,9.048119168426605e-15,2,outandin,Nitin Jain
466,3,12,0.3076923076923077,0.0,0.00482017055988135,9.048119168426605e-15,2,outandin,Avneesh Sud
1984,3,12,0.3076923076923077,0.0,0.005376344086021506,1.1681981467929411e-14,2,outandin,Gokul Varadhan
5287,3,12,0.3076923076923077,0.0,0.005376344086021506,1.1681981467929411e-14,2,outandin,Shankar Krishnan
6393,3,12,0.3076923076923077,0.0,0.005376344086021506,1.1681981467929411e-14,2,outandin,Young J. Kim
427,4,12,0.3076923076923077,0.0,0.00635386119257087,2.0730100590011574e-14,2,outandin,Arthur D. Gregory
82,4,12,0.3076923076923077,0.0,0.00635386119257087,2.0730100590011574e-14,2,incoming,Ajith Mascarenhas
5476,4,12,0.3076923076923077,0.0,0.00635386119257087,2.0730100590011574e-14,2,outandin,Stephen A. Ehmann
4151,7,12,0.3076923076923077,4.108260890999622e-05,0.0073571024335031135,2.5403993953278525e-14,2,outandin,Ming C. Lin
1416,10,12,0.3076923076923077,6.984043514699357e-05,0.008736559139784947,3.279897897658294e-14,2,,Dinesh Manocha
6291,1,13,0.0590990990990991,0.0,0.0775837797457045,3.376120194626747e-05,4,,Yarden Livnat
4567,1,13,0.0590990990990991,0.0,0.06666607528360179,1.6338686582967495e-06,2,outandin,Peter G. Sibley
3031,1,13,0.0590990990990991,0.0,0.07910972373607508,3.837217936689682e-05,2,outandin,Julia Ebling
1649,1,13,0.0590990990990991,0.0,0.09076615648125783,0.00010330482408890406,2,outandin,Eric Luke
1959,1,13,0.0590990990990991,0.0,0.07941599444353181,2.23701251112581e-05,2,outandin,Gevorg Grigoryan
254,1,13,0.0590990990990991,0.0,0.06883607840524922,1.8654542805185266e-06,2,outandin,Andreas Hubeli
