node,centrality,community,density,betwness,closeness,eign,volatility,type,name
4588,6,0,0.09477971121806739,0.0,0.12860234754561375,7.941651585221457e-05,2,outandin,Peter Macko
3706,6,0,0.09477971121806739,0.0,0.12860234754561375,7.941651585221457e-05,2,outandin,Margo I. Seltzer
3798,6,0,0.09477971121806739,0.0002998794470101979,0.12993307515158292,0.0001134527066570127,2,outandin,Markus Steinberger
1356,7,0,0.09477971121806739,0.0,0.13243837669949576,0.00023311444314445449,2,outandin,Denis Kalkofen
3126,7,0,0.09477971121806739,0.0007237764425039357,0.12661668029187653,1.1770674068218022e-05,2,,Kai Bürger
202,7,0,0.09477971121806739,0.0,0.12862293050776896,8.53818142565127e-05,2,outandin,Amanda Randles
1413,7,0,0.09477971121806739,0.0,0.12862293050776896,8.53818142565127e-05,2,outandin,Dimitrios Mitsouras
5394,7,0,0.09477971121806739,0.0,0.12862293050776896,8.53818142565127e-05,2,outandin,Simone Melchionna
1826,7,0,0.09477971121806739,0.0,0.12862293050776896,8.53818142565127e-05,2,outandin,Frank J. Rybicki
828,7,0,0.09477971121806739,0.0,0.12862293050776896,8.53818142565127e-05,2,outandin,Charles L. Feldman
3646,8,0,0.09477971121806739,0.0034371146589080555,0.13213352019278862,0.00012178173771132804,1,incoming,Manuela Waldner
357,8,0,0.09477971121806739,2.7710101843229814e-05,0.13602506259521674,0.00042939238901216516,2,outandin,Anne Mai Wassermann
2170,8,0,0.09477971121806739,0.010894129037790114,0.13648710424805374,0.00016828250832036268,2,incoming,Hans-Jörg Schulz
2660,8,0,0.09477971121806739,0.0,0.1319816176404238,0.00012709351368416795,1,,Jens Schneider 0002
5486,8,0,0.09477971121806739,0.0,0.1319816176404238,0.00012709351368416795,2,outandin,Stephen G. Turney
583,8,0,0.09477971121806739,0.0,0.1319816176404238,0.00012709351368416795,2,outandin,Beverly E. Faulkner-Jones
1440,8,0,0.09477971121806739,0.0,0.1319816176404238,0.00012709351368416795,2,outandin,Dominik Meyer
4737,8,0,0.09477971121806739,0.0,0.1319816176404238,0.00012709351368416795,2,outandin,R. Clay Reid
5032,9,0,0.09477971121806739,0.015061825926967021,0.15229032969727882,0.002029384252952605,1,,Romain Vuillemot
4269,9,0,0.09477971121806739,0.0003256204905823474,0.14302119056994844,0.00039307782140347966,2,incoming,Narayanan Kasthuri
2239,9,0,0.09477971121806739,0.011218930600338125,0.13331719804454883,0.0005640233545300652,1,,Heidrun Schumann
2841,10,0,0.09477971121806739,0.0003509126084527644,0.14304664824003924,0.00040411413382843484,1,,Johanna Beyer
915,10,0,0.09477971121806739,0.0008454348809082831,0.13834327247590641,0.0004455591487049678,2,outandin,Christian Partl
5145,11,0,0.09477971121806739,0.0016644985037172248,0.14956934111530623,0.00048338298583495016,1,incoming,Samuel Gratzl
3336,11,0,0.09477971121806739,5.574923769886102e-06,0.1287053282851602,0.00010272745742144621,2,outandin,Krzysztof Z. Gajos
138,14,0,0.09477971121806739,0.0038217525743631615,0.14519170186315092,0.0005954231914696968,1,incoming,Alexander Lex
6133,14,0,0.09477971121806739,0.0017650198454114722,0.1424886648603795,0.00020211984393728766,2,,Won-Ki Jeong
1405,15,0,0.09477971121806739,0.004314494757863124,0.1393024908671417,0.0004641744393810924,4,outandin,Dieter Schmalstieg
2259,16,0,0.09477971121806739,0.016901846058071487,0.15610646266754863,0.0035954814514121405,1,,Hendrik Strobelt
3668,16,0,0.09477971121806739,0.011292677520362525,0.1553520335999498,0.0007086705284684368,2,incoming,Marc Streit
2628,16,0,0.09477971121806739,0.0026056317685198083,0.1458240010547161,0.0004461204920694056,2,incoming,Jeff Lichtman
4106,16,0,0.09477971121806739,2.6480887906958984e-05,0.128808474084395,0.00012393120969664514,1,incoming,Michelle Borkin
5114,20,0,0.09477971121806739,0.014837493956348046,0.13808179893686262,0.00013382576020148557,1,,Rüdiger Westermann
2182,48,0,0.09477971121806739,0.0339431055710748,0.15634942992461875,0.0009102031459505488,0,,Hanspeter Pfister
6479,1,1,0.10168350168350168,0.0,0.12669652685047145,2.524241750139655e-06,2,outandin,Yuzuru Tanahashi
4293,1,1,0.10168350168350168,0.0,0.12669652685047145,2.524241750139655e-06,2,outgoing,Nathaniel Fout
795,1,1,0.10168350168350168,0.0,0.12669652685047145,2.524241750139655e-06,2,outgoing,Chad Jones
4584,2,1,0.10168350168350168,0.0,0.1130607864114435,2.0952473738366645e-07,1,,Peter Lindstrom 0001
1839,2,1,0.10168350168350168,0.0,0.12671650422777364,2.6879899197961507e-06,2,outandin,Franz Sauer
2310,2,1,0.10168350168350168,0.0,0.12671650422777364,2.6879899197961507e-06,2,outgoing,Hongfeng Yu 0001
5655,2,1,0.10168350168350168,0.0,0.12671650422777364,2.6879899197961507e-06,1,,Tarik Crnovrsanin
891,2,1,0.10168350168350168,0.0,0.12671650422777364,2.6879899197961507e-06,2,outgoing,Chris Muelder
6424,2,1,0.10168350168350168,0.0,0.12671650422777364,2.6879899197961507e-06,2,outandin,Yubo Zhang 0001
6021,2,1,0.10168350168350168,0.0,0.12671650422777364,2.6879899197961507e-06,2,outandin,Wei-Hsien Hsu
2072,2,1,0.10168350168350168,0.0,0.13232933802281252,5.2198349130432685e-06,2,outandin,Guo-Xun Yuan
353,2,1,0.10168350168350168,0.0,0.1287259442275413,2.7010004021412885e-06,2,outgoing,Anna Tikhonova
6408,2,1,0.10168350168350168,0.0,0.1287259442275413,2.7010004021412885e-06,2,outgoing,Yu-Hsuan Chan
5833,3,1,0.10168350168350168,0.0,0.11250679963776289,1.1782059821846124e-06,2,incoming,Tom Polk
2806,3,1,0.10168350168350168,0.0,0.12673648790609374,2.8746592199629627e-06,2,outandin,Jishang Wei
6504,3,1,0.10168350168350168,0.0,0.12673648790609374,2.8746592199629627e-06,2,outgoing,Zeqian Shen
4304,3,1,0.10168350168350168,0.0,0.12673648790609374,2.8746592199629627e-06,2,outandin,Neel Sundaresan
3016,3,1,0.10168350168350168,0.0,0.12673648790609374,2.8746592199629627e-06,1,incoming,Joyce Ma
2415,3,1,0.10168350168350168,0.0,0.12673648790609374,2.8746592199629627e-06,2,outandin,Isaac Liao
2647,3,1,0.10168350168350168,0.0,0.12673648790609374,2.8746592199629627e-06,1,incoming,Jennifer Frazier
847,3,1,0.10168350168350168,0.0,0.1267964767769865,2.87714306174443e-06,2,outandin,Cheng-Kai Chen
888,3,1,0.10168350168350168,0.0,0.1267964767769865,2.87714306174443e-06,2,outandin,Chris Ho
204,3,1,0.10168350168350168,0.0,0.1079140687273453,2.0241074939356564e-07,2,outandin,Amel Guetat
156,3,1,0.10168350168350168,0.0,0.1079140687273453,2.0241074939356564e-07,2,outandin,Alexandre Ancel
2620,3,1,0.10168350168350168,0.0,0.1079140687273453,2.0241074939356564e-07,2,outandin,Jean-Michel Dischler
6270,4,1,0.10168350168350168,0.0,0.11252255248005326,1.2573154440346948e-06,1,incoming,Yang Chen
2489,4,1,0.10168350168350168,0.0,0.11252255248005326,1.2573154440346948e-06,2,outgoing,Jamal Alsakran
1056,5,1,0.10168350168350168,0.0,0.13281045609197495,4.857458301356894e-06,1,incoming,Cong Xie
6228,5,1,0.10168350168350168,0.0,0.13281045609197495,4.857458301356894e-06,2,incoming,Xinxin Huang
6423,5,1,0.10168350168350168,0.0,0.11250679963776289,6.641455384573817e-07,2,outandin,Yubo Tao
2113,5,1,0.10168350168350168,0.0,0.11250679963776289,6.641455384573817e-07,2,outandin,Hai Lin 0003
1763,5,1,0.10168350168350168,0.0,0.11250679963776289,6.641455384573817e-07,4,outandin,Feng Dong 0005
811,5,1,0.10168350168350168,0.0,0.11250679963776289,6.641455384573817e-07,2,outandin,Chao Wang 0063
1991,5,1,0.10168350168350168,0.0,0.11250679963776289,6.641455384573817e-07,4,outandin,Gordon Clapworthy
761,5,1,0.10168350168350168,0.022725163346978317,0.1309066736948266,2.8990387704457243e-06,2,outgoing,Carlos D. Correa
5557,6,1,0.10168350168350168,0.002789691854451005,0.1268565224644894,2.9122791089647355e-06,2,outgoing,Stéphane Marchesin
2118,7,1,0.10168350168350168,0.0,0.1404712584884706,8.77644020816886e-06,2,outandin,Haidong Chen
2312,7,1,0.10168350168350168,0.0,0.1404712584884706,8.776440208168862e-06,2,incoming,Honghui Mei
6558,7,1,0.10168350168350168,0.0,0.1404712584884706,8.776440208168862e-06,2,outandin,Zhiqi Liu
3340,7,1,0.10168350168350168,0.0,0.1404712584884706,8.776440208168862e-06,3,outandin,Kun Zhou
6051,7,1,0.10168350168350168,0.0,0.1404712584884706,8.776440208168862e-06,2,outandin,Wentao Gu
6435,7,1,0.10168350168350168,0.00029158715114428925,0.13285436763308653,5.423656899484936e-06,2,outandin,Yueqi Hu
6023,8,1,0.10168350168350168,0.0006929924485911239,0.14061873487533513,9.253835791659771e-06,2,incoming,Weifeng Chen 0002
1754,8,1,0.10168350168350168,0.0,0.13307436161823818,7.836300792989823e-06,2,incoming,Fei Wang 0016
1756,8,1,0.10168350168350168,0.0,0.13307436161823818,7.836300792989823e-06,2,incoming,Feiran Wu
2143,8,1,0.10168350168350168,0.0,0.13307436161823818,7.836300792989823e-06,2,outandin,Han Hong
5762,8,1,0.10168350168350168,0.0,0.13307436161823818,7.836300792989823e-06,2,outandin,Tianyu Gu
3521,8,1,0.10168350168350168,0.0,0.13307436161823818,7.836300792989823e-06,2,outandin,Long Wang
5201,8,1,0.10168350168350168,0.000582756183005831,0.13287633429440152,5.4985480238637044e-06,2,outgoing,Scott Barlowe
2788,9,1,0.10168350168350168,0.0008747614534328542,0.13289830822102536,5.564524344207084e-06,1,,Jing Yang 0001
5050,13,1,0.10168350168350168,0.00133380631838171,0.1408158524290416,2.288625983174462e-05,2,outandin,Ronghua Liang
6304,14,1,0.10168350168350168,0.0010557020789391438,0.1332067080743478,8.961408346452636e-06,1,,Ye Zhao 0003
2355,14,1,0.10168350168350168,0.004645165858163347,0.1332067080743478,8.545107313311691e-06,2,outandin,Hujun Bao
6008,29,1,0.10168350168350168,0.05344062186454997,0.16254774874849118,6.13659574026225e-05,1,,Wei Chen 0001
3348,33,1,0.10168350168350168,0.06739181072214352,0.15368829026822345,4.171403636663317e-05,0,,Kwan-Liu Ma
4138,2,2,0.13649122807017544,0.0,0.1409393317805227,0.03220556209333015,2,outandin,Milos Krstajic
1745,3,2,0.13649122807017544,0.0,0.12610012079280408,0.021473787184900846,2,outandin,Fatih Korkmaz
3480,3,2,0.13649122807017544,0.0,0.12610012079280408,0.021473787184900846,2,outandin,Lin Shao 0001
2226,3,2,0.13649122807017544,0.0,0.1268965845274815,0.0204542173919102,2,outandin,Hartmut Ziegler
3686,3,2,0.13649122807017544,0.0,0.1268965845274815,0.0204542173919102,2,outandin,Marco Jenny
5801,3,2,0.13649122807017544,0.0,0.1268965845274815,0.0204542173919102,2,outandin,Tino Gruse
1184,3,2,0.13649122807017544,0.0,0.1268965845274815,0.024190330307968674,2,,Daniela Oelke
1319,3,2,0.13649122807017544,0.0,0.1268965845274815,0.024190330307968674,2,outandin,David Spretke
370,4,2,0.13649122807017544,0.0,0.13639444497836734,0.01707046255026973,2,incoming,Anshul Vikram Pandey
339,4,2,0.13649122807017544,0.0,0.13639444497836734,0.01707046255026973,2,outandin,Anjali Manivannan
4392,4,2,0.13649122807017544,0.0,0.13639444497836734,0.01707046255026973,2,outandin,Oded Nov
3703,4,2,0.13649122807017544,0.0,0.13639444497836734,0.01707046255026973,2,outandin,Margaret Satterthwaite
2847,4,2,0.13649122807017544,0.0,0.1494858760812017,0.030411360194041438,2,incoming,Johannes Fuchs 0001
4401,4,2,0.13649122807017544,0.0,0.11737053743428368,0.004858477788529373,2,outandin,Olav Lenz
1827,4,2,0.13649122807017544,0.0,0.11737053743428368,0.004858477788529373,2,outandin,Frank Keul
3715,4,2,0.13649122807017544,0.0,0.12778439653562415,0.0037708754333414174,2,outandin,Maria Tekusova
247,4,2,0.13649122807017544,0.0,0.11366846814887417,0.009012466126488705,2,outandin,Andreas Bannach
1914,5,2,0.13649122807017544,0.0,0.13191662340980637,0.04186911327977974,2,,Geoffrey P. Ellis
3645,5,2,0.13649122807017544,0.0,0.13474783196051984,0.047091057169730326,2,incoming,Manuel Stein
4361,5,2,0.13649122807017544,0.0,0.1261595086047944,0.024287751764722386,2,outandin,Nils Wilhelm
614,5,2,0.13649122807017544,0.0,0.1261595086047944,0.024287751764722386,2,outandin,Björn Krüger
3820,5,2,0.13649122807017544,0.0,0.13146344999387213,0.022288471269488623,2,outandin,Martin Hess
4634,5,2,0.13649122807017544,0.0,0.13146344999387213,0.022288471269488623,2,outandin,Philipp Weil
233,6,2,0.13649122807017544,0.0,0.14371174352870894,0.06920801126207991,2,outgoing,Andrada Tatu
2399,6,2,0.13649122807017544,0.0,0.14371174352870894,0.06920801126207991,2,outandin,Ines Färber
5739,6,2,0.13649122807017544,0.0,0.14371174352870894,0.06920801126207991,3,outandin,Thomas Seidl 0001
3582,6,2,0.13649122807017544,0.0,0.13150647517796438,0.02486505371348232,2,outandin,Lyubka Sharalieva
1840,6,2,0.13649122807017544,0.0,0.13150647517796438,0.02486505371348232,2,outandin,Franz Wanner
528,6,2,0.13649122807017544,0.0,0.13150647517796438,0.02486505371348232,4,outandin,Benjamin Bustos
3388,6,2,0.13649122807017544,0.0,0.12695672508886893,0.05015155272579458,2,outgoing,Lars-Erik Haug
3202,7,2,0.13649122807017544,0.0003526134096737749,0.13150647517796438,0.022818912137515187,2,outandin,Kay Hamacher
2504,7,2,0.13649122807017544,0.000307123264725293,0.1299120707747398,0.045246251202105216,2,outandin,James Davey
4818,7,2,0.13649122807017544,0.0,0.12772346945526708,0.04144735560977802,2,outgoing,Ratnesh K. Sharma
1348,7,2,0.13649122807017544,0.0,0.12772346945526708,0.04144735560977802,2,outandin,Debprakash Patnaik
4407,8,2,0.13649122807017544,0.014041962213967933,0.14622199232397023,0.04763128644918125,1,,Oliver Deussen
5753,8,2,0.13649122807017544,9.45726065980656e-05,0.12621895238142616,0.029003313261766563,2,incoming,Thorsten May
3437,8,2,0.13649122807017544,0.0,0.1299120707747398,0.05846102612532196,2,incoming,Leishi Zhang
4869,8,2,0.13649122807017544,0.0,0.1299120707747398,0.05846102612532196,2,outandin,René Pompl
5447,8,2,0.13649122807017544,0.0,0.1299120707747398,0.05846102612532196,2,outandin,Stefan Weber 0004
2297,8,2,0.13649122807017544,0.0,0.1299120707747398,0.05846102612532196,2,outandin,Holger Last
1443,9,2,0.13649122807017544,0.0023411553199416905,0.14025062300393376,0.0681361710854275,2,incoming,Dominik Sacha
727,10,2,0.13649122807017544,0.023657421473018327,0.13961710733365887,0.042786224754020434,1,incoming,Bum Chul Kwon
3105,10,2,0.13649122807017544,0.0004024458096740307,0.12997510428797354,0.04971008433971749,2,outgoing,Jörn Kohlhammer
5813,10,2,0.13649122807017544,0.0004360737804512601,0.1315926100888391,0.032123901214389274,2,outandin,Tobias Ruppert
1083,10,2,0.13649122807017544,0.0,0.127037001234989,0.05556623005822225,2,outandin,Cullen E. Bash
763,10,2,0.13649122807017544,0.0,0.127037001234989,0.05556623005822225,2,outandin,Carlos J. Felix
799,10,2,0.13649122807017544,0.0,0.127037001234989,0.05556623005822225,2,outandin,Chandrakant D. Patel
6413,10,2,0.13649122807017544,0.0,0.127037001234989,0.055566230058222234,2,outandin,Yuan Chen 0001
5240,11,2,0.13649122807017544,0.011204659389402039,0.1399818968494235,0.025319551522678715,2,outandin,Sebastian Bremm
3108,11,2,0.13649122807017544,0.00032401368740019417,0.13161416144981009,0.0331958319182724,1,,Jürgen Bernard
3988,12,2,0.13649122807017544,0.00010721108248490262,0.13001716062328755,0.06598909693686092,2,incoming,Michael Behrisch 0001
3956,12,2,0.13649122807017544,1.979097938309566e-06,0.12707717738971225,0.07071142753358835,4,outandin,Meichun Hsu
3640,13,2,0.13649122807017544,3.6424616097663564e-05,0.12784538177100546,0.06245778948053938,2,outandin,Manish Marwah
272,14,2,0.13649122807017544,0.0013017866460876468,0.13520122305056198,0.08142194810259415,2,outgoing,Andreas Stoffel
5658,15,2,0.13649122807017544,0.012654018486302529,0.14010391733133548,0.03114526126550542,1,,Tatiana von Landesberger
4150,15,2,0.13649122807017544,5.275964923713073e-05,0.12788607094407073,0.07760298695590549,2,outgoing,Ming C. Hao
5897,15,2,0.13649122807017544,5.275964923713073e-05,0.12788607094407073,0.07760298695590549,2,outgoing,Umeshwar Dayal
3085,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,1,incoming,Juri Buchmüller
5465,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outandin,Stephan Huber
5721,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outandin,Thomas Lindemeier
1800,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outgoing,Florian Mansmann
5731,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outandin,Thomas Ramm
4062,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outandin,Michael Regenscheit
923,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outandin,Christian Scheible
5471,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outandin,Stephan Sellien
3774,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outandin,Mark Tautzenberger
3920,16,2,0.13649122807017544,0.0,0.14396919917816917,0.20664813401057622,2,outandin,Matthias Zieker
5248,17,2,0.13649122807017544,0.00029669597961218415,0.130101354996364,0.09190571571120285,2,outandin,Sebastian Mittelstädt
2136,19,2,0.13649122807017544,0.0040309090764497554,0.13591004055683076,0.10202035393965686,2,,Halldór Janetzko
1709,19,2,0.13649122807017544,0.01704044235386458,0.15735971603926774,0.21213613703365813,2,incoming,Fabian Fischer 0001
1712,19,2,0.13649122807017544,8.153326013458423e-06,0.14404661584738132,0.21798217084074378,2,outandin,Fabian Maass
1805,20,2,0.13649122807017544,0.006848323189075164,0.14854640846812206,0.21943402028515804,2,outandin,Florian Stoffel
920,21,2,0.13649122807017544,0.0011921187092693586,0.14409827323158336,0.22728775242503835,2,outgoing,Christian Rohrdantz
1616,40,2,0.13649122807017544,0.07890170240059992,0.1680895356227861,0.24442576796432805,1,,Enrico Bertini
5815,47,2,0.13649122807017544,0.0341008085493831,0.15275348219208143,0.2844336193464219,1,,Tobias Schreck
1130,52,2,0.13649122807017544,0.03820437342916048,0.15392378276432492,0.3133301075481,0,,Daniel A. Keim
6392,1,3,0.10365853658536585,0.0,0.1046401132568412,6.374054367889695e-06,2,,Youn ah Kang
1547,1,3,0.10365853658536585,0.0,0.10954690155568982,5.616145078534284e-05,2,outandin,Edward Segel
3010,2,3,0.10365853658536585,0.0,0.1419350176284953,0.01500257079914262,2,incoming,Josua Krause
6609,2,3,0.10365853658536585,0.0,0.10956183637526112,5.9603009755799635e-05,2,,Çagatay Demiralp
4065,2,3,0.10365853658536585,0.0,0.10956183637526112,5.9603009755799635e-05,2,outandin,Michael S. Bernstein
4320,2,3,0.10365853658536585,0.0,0.11554796115205469,8.502348197203133e-05,2,outandin,Nicholas Kong
3990,2,3,0.10365853658536585,0.0,0.10956183637526112,5.9603009755799635e-05,2,outgoing,Michael Bostock
5910,2,3,0.10365853658536585,0.0,0.10956183637526112,5.9603009755799635e-05,2,outandin,Vadim Ogievetsky
1314,2,3,0.10365853658536585,0.0,0.10956183637526112,5.9603009755799635e-05,2,outandin,David Selassie
659,2,3,0.10365853658536585,0.0,0.10956183637526112,5.9603009755799635e-05,2,outandin,Brandon Heller
5283,2,3,0.10365853658536585,0.0,0.11096880279101634,2.1232692783382713e-05,2,incoming,Shamkant B. Navathe
4797,3,3,0.10365853658536585,0.0,0.10466737038454552,7.206290958094557e-06,2,outandin,Ramik Sadana
5788,3,3,0.10365853658536585,0.0,0.10466737038454552,7.206290958094557e-06,2,incoming,Timothy Major
181,3,3,0.10365853658536585,0.0,0.10466737038454552,7.206290958094557e-06,2,outandin,Alistair D. M. Dove
5229,3,3,0.10365853658536585,0.0,0.10957677526759482,6.349389934633363e-05,2,outandin,Sean Kandel
266,3,3,0.10365853658536585,0.0,0.10957677526759482,6.349389934633363e-05,2,outandin,Andreas Paepcke
2993,3,3,0.10365853658536585,0.0,0.10957677526759482,6.349389934633363e-05,3,outandin,Joseph M. Hellerstein
2156,3,3,0.10365853658536585,0.0,0.11650276454226448,6.70750026468739e-05,2,outandin,Hannah Pileggi
2451,3,3,0.10365853658536585,0.0,0.11650276454226448,6.70750026468739e-05,2,outandin,J. Michael Boyle
1580,3,3,0.10365853658536585,0.0,0.11098412785700047,2.2533846110333055e-05,2,outandin,Elizabeth Braunstein
779,3,3,0.10365853658536585,0.0,0.11098412785700047,2.2533846110333055e-05,2,outgoing,Carsten Görg
5421,3,3,0.10365853658536585,0.0,0.12181841288654546,0.00019458941324683422,2,outandin,Srikanth Kandula
4819,3,3,0.10365853658536585,0.0,0.12181841288654546,0.00019458941324683422,2,outandin,Ratul Mahajan
4773,4,3,0.10365853658536585,0.0,0.10468100427413579,7.709599188247605e-06,2,incoming,Rahul C. Basole
5865,4,3,0.10365853658536585,0.0,0.10468100427413579,7.709599188247605e-06,2,outandin,Trustin A. Clear
3968,4,3,0.10365853658536585,0.0,0.10468100427413579,7.709599188247605e-06,2,incoming,Mengdie Hu
2224,4,3,0.10365853658536585,0.0,0.10468100427413579,7.709599188247605e-06,2,outandin,Harshit Mehrotra
2383,4,3,0.10365853658536585,0.0,0.12592229235545918,0.0010754029481996235,2,outandin,Ido Guy
1624,4,3,0.10365853658536585,0.0,0.12592229235545918,0.0010754029481996235,2,outandin,Erel Uziel
2397,4,3,0.10365853658536585,0.0,0.12592229235545918,0.0010754029481996235,2,outandin,Inbal Ronen
4099,4,3,0.10365853658536585,0.0,0.12592229235545918,0.0010754029481996235,2,outandin,Michal Jacovi
4179,6,3,0.10365853658536585,0.0,0.11655345465011463,8.218428423530944e-05,1,incoming,Minsuk Kahng
6564,6,3,0.10365853658536585,0.0,0.11655345465011463,8.218428423530944e-05,2,outandin,Zhiyuan Lin 0001
1790,6,3,0.10365853658536585,0.0,0.11655345465011463,8.218428423530944e-05,2,outandin,Florian Foerster
11,6,3,0.10365853658536585,0.0,0.11655345465011463,8.218428423530944e-05,2,outandin,Aakash Goel
4673,6,3,0.10365853658536585,0.0,0.11655345465011463,8.218428423530944e-05,1,incoming,Polo Chau
6542,8,3,0.10365853658536585,0.007290313431695212,0.125079543939695,0.0002573304748877043,1,,Zhicheng Liu
50,9,3,0.10365853658536585,0.029061361865866733,0.15246368237764,0.015398277661061568,2,,Adam Perer
824,10,3,0.10365853658536585,0.012240887820777998,0.13739717384382638,0.0009841524688090557,2,outandin,Charles D. Stolper
2636,14,3,0.10365853658536585,0.012119487657444236,0.12916040980593704,0.000972638217604969,1,,Jeffrey Heer
2923,20,3,0.10365853658536585,0.00978584751974768,0.12239355312405427,0.00011038620991183541,1,,John T. Stasko
3727,3,4,1.0,0.0,0.0019392372333548805,2.5242309480106063e-29,2,outandin,Marielle Mokhtari
1632,3,4,1.0,0.0,0.0019392372333548805,2.5242309480106063e-29,2,outandin,Eric Boivin
