node,centrality,community,density,betwness,closeness,eign,volatility,type,name
3986,2,5,0.11152882205513784,0.0,0.07354291361374858,1.5528145716137397e-08,2,outgoing,Michael Balzer
2527,2,5,0.11152882205513784,0.0,0.0844151041893244,1.30825670811282e-07,2,outandin,James Slack
87,3,5,0.11152882205513784,0.0,0.07326648373172184,3.520787772974013e-09,2,outandin,Alan Chu
4609,3,5,0.11152882205513784,0.0,0.07326648373172184,3.520787772974013e-09,3,outandin,Pheng-Ann Heng
3108,3,5,0.11152882205513784,0.0,0.07360602974283692,1.824687646899155e-08,1,incoming,Jürgen Bernard
3105,3,5,0.11152882205513784,0.0,0.07360602974283692,1.824687646899155e-08,2,incoming,Jörn Kohlhammer
2316,3,5,0.11152882205513784,0.0,0.07326648373172184,3.5207877729740137e-09,2,outandin,Hongwei Li
6350,3,5,0.11152882205513784,0.0,0.07326648373172184,3.5207877729740137e-09,2,outandin,Yinggang Li
914,3,5,0.11152882205513784,0.0,0.08489976822050445,8.865660141797057e-08,2,outgoing,Christian Panse
278,3,5,0.11152882205513784,0.0,0.08451492496684429,3.1642460570911424e-08,2,outandin,Andrei Lintu
5658,4,5,0.11152882205513784,9.54537297590366e-07,0.07361866597111896,1.9630372430413278e-08,1,incoming,Tatiana von Landesberger
5400,4,5,0.11152882205513784,0.0,0.0850007392035219,1.209583806090894e-07,2,outandin,Slava Kisilevich
3763,4,5,0.11152882205513784,0.0,0.08491658005579564,1.3491865613907263e-07,2,outandin,Mark Last
2087,4,5,0.11152882205513784,0.0,0.08491658005579564,1.3491865613907263e-07,2,outandin,Guy Danon
692,4,5,0.11152882205513784,0.0,0.08491658005579564,1.0529205103160932e-07,2,outandin,Brian Rexroad
1176,4,5,0.11152882205513784,0.0,0.08491658005579564,1.0529205103160932e-07,2,outandin,Daniel Sheleheda
1101,4,5,0.11152882205513784,0.0,0.08491658005579564,1.4062539280609878e-07,2,outandin,D. Morent
4131,4,5,0.11152882205513784,7.954477479919716e-07,0.08491658005579564,1.1027796718565259e-07,2,,Mike Sips
5133,5,5,0.11152882205513784,0.0,0.07364395144801099,3.332135549926323e-08,2,incoming,Salvatore Rinzivillo
4183,5,5,0.11152882205513784,0.0,0.07364395144801099,3.332135549926323e-08,2,outandin,Mirco Nanni
1417,5,5,0.11152882205513784,0.0,0.07364395144801099,3.332135549926323e-08,2,outandin,Dino Pedreschi
1807,5,5,0.11152882205513784,0.0,0.07364395144801099,3.332135549926323e-08,2,outandin,Fosca Giannotti
2259,5,5,0.11152882205513784,0.0,0.08496705553433088,1.5347447601054428e-07,1,incoming,Hendrik Strobelt
272,5,5,0.11152882205513784,0.0,0.08496705553433088,1.5347447601054428e-07,2,incoming,Andreas Stoffel
870,5,5,0.11152882205513784,1.909074595180732e-06,0.07329152782118749,4.084703810044943e-09,1,incoming,Chi-Wing Fu
4818,5,5,0.11152882205513784,0.0,0.08493339855055812,1.5533275502922961e-07,2,incoming,Ratnesh K. Sharma
3634,5,5,0.11152882205513784,0.0,0.08493339855055812,1.5533275502922961e-07,2,outandin,Malú Castellanos
3328,5,5,0.11152882205513784,0.02375503622022685,0.09064230168712069,1.5095229889281085e-07,2,outandin,Kristian Hildebrand
3388,6,5,0.11152882205513784,0.0,0.08495022370874959,1.988784535209416e-07,2,incoming,Lars-Erik Haug
233,6,5,0.11152882205513784,0.0,0.09402076941060468,1.7451858076186994e-07,2,incoming,Andrada Tatu
1941,6,5,0.11152882205513784,0.0,0.09402076941060468,1.7451858076186994e-07,2,incoming,Georgia Albuquerque
3813,6,5,0.11152882205513784,0.0,0.09402076941060468,1.7451858076186994e-07,2,incoming,Martin Eisemann
5480,6,5,0.11152882205513784,2.7045223431727036e-06,0.08495022370874959,1.2157962453260078e-07,4,outgoing,Stephen C. North
4407,7,5,0.11152882205513784,0.0015005326318120555,0.0850007392035219,1.560714047750982e-07,1,,Oliver Deussen
5611,7,5,0.11152882205513784,0.0,0.08496705553433088,2.0142283611843437e-07,2,outandin,Svenja Leifert
942,7,5,0.11152882205513784,0.0,0.08496705553433088,2.0142283611843437e-07,2,outandin,Christoph Granacher
5441,7,5,0.11152882205513784,0.0,0.08496705553433088,2.0142283611843437e-07,2,outandin,Stefan Koch
5376,7,5,0.11152882205513784,0.0,0.08496705553433088,2.0142283611843437e-07,4,outandin,Simon Butscher
4484,7,5,0.11152882205513784,0.0,0.08496705553433088,2.0142283611843437e-07,2,outandin,Patrick Jungk
1800,8,5,0.11152882205513784,1.5590775860642644e-05,0.08505131481193334,1.8909213975461314e-07,2,incoming,Florian Mansmann
1909,9,5,0.11152882205513784,0.0018680294913843464,0.08508506533368412,1.3412179277041112e-07,1,incoming,Gennady L. Andrienko
4274,9,5,0.11152882205513784,0.0018680294913843464,0.08508506533368412,1.3412179277041112e-07,1,incoming,Natalia V. Andrienko
3692,9,5,0.11152882205513784,0.02644421530608508,0.09606378344125627,1.9115694304760802e-07,2,,Marcus A. Magnor
5815,9,5,0.11152882205513784,0.0029948607711897737,0.08506818672520688,1.6429455024453104e-07,1,,Tobias Schreck
290,9,5,0.11152882205513784,0.00448537076137713,0.08461498209979636,3.3326109977380864e-08,3,outandin,Andrew J. Hanson
2136,10,5,0.11152882205513784,5.647679010742999e-06,0.08501759105506898,2.6665357882411936e-07,2,incoming,Halldór Janetzko
4150,11,5,0.11152882205513784,1.5511231085843448e-05,0.08510195064135107,2.7136531975594e-07,2,,Ming C. Hao
5897,11,5,0.11152882205513784,1.5511231085843448e-05,0.08510195064135107,2.7136531975594e-07,2,,Umeshwar Dayal
1184,12,5,0.11152882205513784,1.7579395230622578e-05,0.08508506533368412,2.8598104326117773e-07,2,incoming,Daniela Oelke
3106,12,5,0.11152882205513784,0.0023464913118015174,0.0942273630590569,2.6935837804455464e-07,2,outgoing,Jörn Schneidewind
920,15,5,0.11152882205513784,3.0942917396887694e-05,0.08513574137021401,3.4734143317231826e-07,2,incoming,Christian Rohrdantz
4558,15,5,0.11152882205513784,5.520407371064285e-05,0.0851864778072642,3.1750318979839055e-07,2,incoming,Peter Bak
1130,39,5,0.11152882205513784,0.11092213290340092,0.10052244005667321,7.739995521351262e-07,0,,Daniel A. Keim
3096,1,6,1.0,0.0,0.0006906077348066298,4.146313076671794e-34,2,outandin,Jérémie Allard
716,1,6,1.0,0.0,0.0006906077348066298,4.146313076671794e-34,2,outandin,Bruno Raffin
959,2,7,1.0,0.0,0.0013812154696132596,6.037486300631341e-28,1,incoming,Christophe Hurter
548,2,7,1.0,0.0,0.0013812154696132596,6.037486300631341e-28,2,outandin,Benjamin Tissoires
5555,2,7,1.0,0.0,0.0013812154696132596,6.037486300631341e-28,2,outandin,Stéphane Conversy
6513,2,8,0.1858974358974359,0.0,0.05828853191270463,9.153681414970775e-07,2,outandin,Zhanping Liu
2825,2,8,0.1858974358974359,0.0,0.05828853191270463,9.153681414970775e-07,2,outandin,Joe Groner
4170,3,8,0.1858974358974359,0.0,0.06173750781482406,1.0749521048360592e-06,2,outandin,Minh X. Nguyen
493,3,8,0.1858974358974359,0.0,0.06173750781482406,1.0749521048360592e-06,1,,Baoquan Chen
1253,3,8,0.1858974358974359,0.0,0.06173750781482406,1.0749521048360592e-06,2,outandin,David H. Porter
4546,4,8,0.1858974358974359,0.0,0.06953603523297681,8.31105333567464e-06,2,incoming,Peihong Guo
2235,4,8,0.1858974358974359,0.0,0.06953603523297681,8.31105333567464e-06,2,incoming,He Xiao
2743,4,8,0.1858974358974359,0.0,0.06524094466480572,1.0955593145940754e-05,2,incoming,Jibonananda Sanyal
1895,4,8,0.1858974358974359,0.0,0.06524094466480572,1.0955593145940756e-05,2,outandin,Gargi Bhattacharya
4613,4,8,0.1858974358974359,0.0,0.06524094466480572,1.0955593145940756e-05,2,incoming,Philip Amburn
2197,4,8,0.1858974358974359,0.0,0.06950222516722333,1.0311712286041963e-05,2,outandin,Haomian Wang
5332,4,8,0.1858974358974359,0.0,0.06953603523297681,9.590059815185074e-06,2,outandin,Shing-Chi Cheung
6180,4,8,0.1858974358974359,0.0,0.07736401394222767,8.432289698474743e-06,2,outandin,Xiaoming Li 0001
5987,5,8,0.1858974358974359,1.8003634029551642e-05,0.07117489282684945,1.982026079431345e-05,2,outandin,Wai-Ho Mak
6108,5,8,0.1858974358974359,0.0,0.06951349153538142,8.610884975742118e-06,2,outandin,Wing-Yi Chan
230,5,8,0.1858974358974359,0.0,0.06951349153538142,8.610884975742118e-06,4,outandin,Anbang Xu
3137,5,8,0.1858974358974359,0.0,0.06951349153538142,8.610884975742118e-06,2,outandin,Kai-Lun Chung
163,5,8,0.1858974358974359,0.0,0.06951349153538142,8.610884975742118e-06,2,outandin,Alexis Kai-Hon Lau
4667,5,8,0.1858974358974359,0.0,0.06951349153538142,8.610884975742118e-06,2,outandin,Ping Guo 0002
4962,6,8,0.1858974358974359,0.0015005326318120555,0.06526080189952335,1.1086088390051824e-05,1,,Robert J. Moorhead II
3122,6,8,0.1858974358974359,3.181790991967887e-06,0.06955859355746438,1.2526171670218746e-05,2,outandin,Ka-Kei Chung
2308,7,8,0.1858974358974359,0.001769848512203623,0.07744784707996531,1.0465195884213644e-05,2,incoming,Hong Zhou 0004
4157,7,8,0.1858974358974359,5.818431683815217e-05,0.07119852719272256,2.1441261384356478e-05,2,outandin,Ming-Yuen Chan
6029,7,8,0.1858974358974359,0.0008629383558270521,0.07740590781259349,1.2332683514884449e-05,1,incoming,Weiwei Cui
350,9,8,0.1858974358974359,0.0,0.07129322182573034,6.289274271467663e-05,2,outandin,Anna MacKay-Brandt
5481,9,8,0.1858974358974359,0.0,0.07129322182573034,6.289274271467663e-05,2,outandin,Stephen Correia
1240,9,8,0.1858974358974359,0.0,0.07129322182573034,6.289274271467663e-05,2,outandin,David F. Tate
4734,9,8,0.1858974358974359,0.0,0.07129322182573034,6.289274271467663e-05,2,outandin,Qunsheng Peng 0001
6347,9,8,0.1858974358974359,0.00018802979815858375,0.07125768183479028,2.2970468336682924e-05,1,incoming,Yingcai Wu
5041,9,8,0.1858974358974359,0.0,0.06969425146786414,8.543904433336347e-05,2,outandin,Ronald M. McLaughlin
3191,9,8,0.1858974358974359,0.0,0.06969425146786414,8.543904433336347e-05,2,outandin,Katie B. Mullins
4943,9,8,0.1858974358974359,0.0,0.06969425146786414,8.543904433336347e-05,2,outandin,Robert Cooper
3058,9,8,0.1858974358974359,0.0,0.06969425146786414,8.543904433336347e-05,2,outandin,Jun Liao
6188,10,8,0.1858974358974359,0.0022520716641148703,0.06960375414409478,1.1762441810166722e-05,1,incoming,Xiaoru Yuan
6580,14,8,0.1858974358974359,0.005088545402289032,0.0739742503504861,0.00010879667093350295,2,outandin,Zi'ang Ding
2867,14,8,0.1858974358974359,0.005088545402289032,0.0739742503504861,0.00010879667093350295,2,outandin,John Allen Crow
6543,14,8,0.1858974358974359,0.005088545402289032,0.0739742503504861,0.00010879667093350295,2,outandin,Zhicheng Yan
5408,18,8,0.1858974358974359,0.009567234402583068,0.07405089436742669,0.00011190812066246084,2,,Song Zhang 0004
6008,19,8,0.1858974358974359,0.007374109514355501,0.07403810933732181,0.00012582641960346767,1,,Wei Chen 0001
2333,27,8,0.1858974358974359,0.040408721365399684,0.07961914765721648,7.780570816568686e-05,1,,Huamin Qu
2130,1,9,0.17980295566502463,0.0,0.007962300942476437,5.917448172197173e-13,2,outandin,Haitao Zhang
2085,2,9,0.17980295566502463,0.0,0.0062234076331999745,1.1720851514035548e-13,2,incoming,Gustavo Mello Machado
1973,2,9,0.17980295566502463,0.0,0.0062234076331999745,1.1720851514035548e-13,2,outandin,Giovane R. Kuhn
6009,2,9,0.17980295566502463,0.0,0.008081141255050713,9.232319878351847e-13,2,outgoing,Wei Hong 0006
2725,2,9,0.17980295566502463,0.0,0.008459944751381215,6.911978761079225e-13,2,outgoing,Jianning Wang
3422,3,9,0.17980295566502463,4.77268648795183e-07,0.0062957728382371835,1.3118148053536298e-13,2,outandin,Leandro A. F. Fernandes
5583,3,9,0.17980295566502463,0.0,0.008594229588704726,1.3282344284226282e-12,2,incoming,Supriya Garg
3032,3,9,0.17980295566502463,0.0,0.008594229588704726,1.3282344284226282e-12,2,outandin,Julia Eunju Nam
6305,3,9,0.17980295566502463,0.0,0.009668508287292817,1.7172320281703267e-12,2,outgoing,Ye Zhao 0004
3274,4,9,0.17980295566502463,0.0,0.008732846194974157,1.6146946886883315e-12,2,outgoing,Kevin T. McDonnell
1692,4,9,0.17980295566502463,0.0,0.008732846194974157,1.3176721081947355e-12,2,outandin,Eun Ju Nam
6356,4,9,0.17980295566502463,0.0,0.008732846194974157,1.3176721081947355e-12,2,outandin,Yiping Han
184,4,9,0.17980295566502463,0.0,0.008732846194974157,1.3176721081947355e-12,2,outandin,Alla Zelenyuk
1118,4,9,0.17980295566502463,0.0,0.008732846194974157,1.3176721081947355e-12,2,outandin,Dan Imre
1696,4,9,0.17980295566502463,0.0,0.008732846194974157,1.6146946886883315e-12,2,outandin,Eva Schuberth
3643,5,9,0.17980295566502463,7.206756596807265e-05,0.00887600760800652,7.347825536690548e-13,4,outandin,Manuel Menezes de Oliveira Neto
2813,5,9,0.17980295566502463,2.386343243975915e-07,0.00887600760800652,1.8071898589373121e-12,3,,Joachim Giesen
4604,5,9,0.17980295566502463,2.386343243975915e-07,0.00887600760800652,1.8071898589373121e-12,2,outandin,Peter Zolliker
1732,5,9,0.17980295566502463,0.0,0.01002660118682218,2.3390423323788293e-12,2,outandin,Fang Xu
6521,5,9,0.17980295566502463,0.0,0.01002660118682218,2.3390423323788293e-12,2,outgoing,Zhe Fan
4316,5,9,0.17980295566502463,0.0,0.01002660118682218,2.3390423323788293e-12,2,outandin,Neophytos Neophytou
5585,5,9,0.17980295566502463,0.0,0.01002660118682218,2.3861289485346458e-12,2,outandin,Susan Brennan
2032,5,9,0.17980295566502463,0.0,0.01002660118682218,2.3861289485346458e-12,2,outandin,Gregory J. Zelinsky
1313,5,9,0.17980295566502463,0.0,0.01002660118682218,2.3861289485346458e-12,2,outandin,David Scott Warren
1766,6,9,0.17980295566502463,5.727223785542197e-06,0.010215782341290523,2.4491050579562983e-12,2,outgoing,Feng Qiu
3564,7,9,0.17980295566502463,1.6783947482630607e-05,0.010412239694007648,2.5331091759716353e-12,2,outgoing,Lujin Wang
2374,7,9,0.17980295566502463,1.018173117429724e-05,0.010412239694007648,2.7028188020621424e-12,2,incoming,I. V. Ramakrishnan
405,15,9,0.17980295566502463,0.00015940772869759115,0.013205767416790191,4.371949665839153e-12,0,,Arie E. Kaufman
3303,21,9,0.17980295566502463,0.00018541887005692862,0.014248328002326257,5.7822546243239505e-12,1,,Klaus Mueller 0001
5177,1,10,0.3333333333333333,0.0,0.0030949457745037853,1.1728759456047993e-19,2,outandin,Sara Johansson 0001
3182,2,10,0.3333333333333333,0.0,0.0032139821504462386,2.2969021475381966e-19,2,incoming,Katerina Vrotsou
2293,2,10,0.3333333333333333,0.0,0.0032139821504462386,1.48879497131237e-19,2,outandin,Ho Van Quan
5818,2,10,0.3333333333333333,0.0,0.0032139821504462386,1.48879497131237e-19,2,outandin,Tobias Åström
3893,4,10,0.3333333333333333,3.818149190361464e-06,0.004642418661755679,4.97431304372091e-19,4,outgoing,Matthew Cooper 0001
1021,4,10,0.3333333333333333,0.0,0.003798342541436464,6.612867465887049e-19,2,incoming,Claes Lundström
231,4,10,0.3333333333333333,0.0,0.003798342541436464,6.612867465887047e-19,2,incoming,Anders Persson
232,4,10,0.3333333333333333,0.0,0.003798342541436464,6.612867465887047e-19,1,,Anders Ynnerman
747,4,10,0.3333333333333333,0.0,0.003798342541436464,6.612867465887047e-19,2,outandin,Calle Winskog
2772,5,10,0.3333333333333333,1.3363522166265126e-05,0.004915502112447189,5.190493990526435e-19,2,,Jimmy Johansson 0001
4122,5,10,0.3333333333333333,1.718167135662659e-05,0.004915502112447189,5.09977580536097e-19,2,outandin,Mikael Jern
4468,7,10,0.3333333333333333,2.672704433253025e-05,0.005570902394106813,9.426385778988222e-19,2,,Patric Ljung
1581,3,11,1.0,0.0,0.0020718232044198894,1.4246623250625995e-23,2,outgoing,Elizabeth G. Hetzler
5931,3,11,1.0,0.0,0.0020718232044198894,1.4246623250625995e-23,2,outandin,Vernon L. Crow
1342,3,11,1.0,0.0,0.0020718232044198894,1.4246623250625995e-23,2,outgoing,Deborah A. Payne
104,3,11,1.0,0.0,0.0020718232044198894,1.4246623250625995e-23,2,outgoing,Alan Turner
43,3,12,1.0,0.0,0.0020718232044198894,1.4246623250625995e-23,2,outgoing,Adam Huang
1204,3,12,1.0,0.0,0.0020718232044198894,1.4246623250625995e-23,2,outandin,Dave Roy
3700,3,12,1.0,0.0,0.0020718232044198894,1.4246623250625995e-23,2,outandin,Marek Franaszek
5042,3,12,1.0,0.0,0.0020718232044198894,1.4246623250625995e-23,2,outandin,Ronald M. Summers
5882,1,13,0.157487922705314,0.0,0.05923048746985745,9.002472129976795e-06,2,outandin,Ugo Varetto
4513,2,13,0.157487922705314,0.0,0.05922230759311807,9.954044874626559e-06,2,outandin,Paul Kidwell
4172,2,13,0.157487922705314,0.0,0.0669417310773912,8.24040880916624e-05,2,outandin,Minho Kim
3103,2,13,0.157487922705314,0.0,0.0669417310773912,8.24040880916624e-05,2,outandin,Jörg Peters 0001
2035,2,13,0.157487922705314,0.0,0.05908359455521741,2.892271242782007e-06,4,outgoing,Gregory P. Johnson
5937,2,13,0.157487922705314,0.0,0.05908359455521741,2.892271242782007e-06,2,outgoing,Victor M. Calo
6318,2,13,0.157487922705314,0.0,0.05343660177965955,8.257036817264655e-07,2,outandin,Yi Mao
3007,2,13,0.157487922705314,0.0,0.05343660177965955,8.257036817264655e-07,2,outandin,Joshua V. Dillon
2405,3,13,0.157487922705314,0.0,0.06955859355746438,4.335792151105716e-05,2,outandin,Insoo Woo
399,3,13,0.157487922705314,0.0,0.06620792485437207,4.0624182799274215e-05,2,outandin,Anya Samak
2088,4,13,0.157487922705314,0.0015005326318120557,0.05923866960654344,1.0071143974992224e-05,2,outandin,Guy Lebanon
5574,4,13,0.157487922705314,0.0,0.06622837517865142,3.830896235488964e-05,2,outandin,SungYe Kim
328,4,13,0.157487922705314,0.0,0.06622837517865142,3.830896235488964e-05,2,outandin,Angela K. Mellema
5793,4,13,0.157487922705314,0.0,0.06622837517865142,3.830896235488964e-05,2,outandin,Timothy W. Collins
4052,4,13,0.157487922705314,0.0,0.06621814843757999,4.255621426887083e-05,2,outandin,Michael McLennan
4916,4,13,0.157487922705314,0.0,0.06621814843757999,4.255621426887083e-05,2,outandin,Rick Kennell
3701,4,13,0.157487922705314,0.0,0.07069382282917375,0.00011687115687106456,2,outandin,Marek Korkusinski
3223,5,13,0.157487922705314,0.0015005326318120555,0.06625907436368479,3.6451810806916934e-05,2,,Kelly P. Gaither
6476,5,13,0.157487922705314,0.0,0.06622837517865142,3.4596943288082016e-05,2,outandin,Yuyan Song
2789,5,13,0.157487922705314,0.0,0.06622837517865142,3.4596943288082016e-05,2,outandin,Jing Ye
5411,5,13,0.157487922705314,0.0,0.06622837517865142,3.4596943288082016e-05,2,outandin,Sonia Lasher-Trapp
4125,5,13,0.157487922705314,0.0,0.06622837517865142,3.4596943288082016e-05,2,outandin,Mike Baldwin
6013,6,13,0.157487922705314,0.00026131181655852524,0.07071713873380078,0.00012242272836327127,2,outgoing,Wei Qiao
1953,6,13,0.157487922705314,0.00026131181655852524,0.07071713873380078,0.00012242272836327127,2,outandin,Gerhard Klimeck
463,6,13,0.157487922705314,0.0,0.06624883814023914,4.63354498584401e-05,2,outandin,Avin Pattath
676,6,13,0.157487922705314,0.0,0.06624883814023914,4.63354498584401e-05,2,outandin,Brian D. Bue
6246,6,13,0.157487922705314,0.0,0.06624883814023914,4.63354498584401e-05,2,outandin,Xuan Zhong
13,6,13,0.157487922705314,0.0,0.06624883814023914,4.63354498584401e-05,2,outandin,Aaron Ault
1543,6,13,0.157487922705314,0.0,0.06624883814023914,4.63354498584401e-05,2,outandin,Edward J. Coyle
177,7,13,0.157487922705314,0.03609833801257487,0.07630404435618647,0.001246377293337443,1,,Alireza Entezari
4351,7,13,0.157487922705314,9.54537297590366e-06,0.06627955630320988,4.546042180450142e-05,2,outandin,Nikolai A. Svakhine
5105,9,13,0.157487922705314,0.0,0.06631030296609988,8.764066974647953e-05,2,outandin,Ryan Hafen
72,9,13,0.157487922705314,0.0,0.06631030296609988,8.764066974647953e-05,2,outandin,Ahmad M. Abusalah
4197,9,13,0.157487922705314,0.0,0.06631030296609988,8.764066974647953e-05,2,outandin,Mohamed Yakout
4083,9,13,0.157487922705314,0.0,0.06631030296609988,8.764066974647953e-05,2,outandin,Michael Wade
549,9,13,0.157487922705314,0.0,0.06632055819390163,9.053848473006742e-05,2,outandin,Benjamin Tyner
846,9,13,0.157487922705314,0.0,0.06632055819390163,9.053848473006742e-05,2,outandin,Cheng Zheng
4920,9,13,0.157487922705314,0.0,0.06632055819390163,9.053848473006742e-05,2,outandin,Rimma V. Nehme
3416,9,13,0.157487922705314,0.0,0.06632055819390163,9.053848473006742e-05,2,outandin,Lawrence T. Glickman
5498,10,13,0.157487922705314,3.4999700911646746e-06,0.06632055819390163,9.043115748578776e-05,2,outandin,Stephen Rudolph
4220,14,13,0.157487922705314,5.727223785542197e-06,0.06637188195043614,0.00012119584500915285,2,outandin,Mourad Ouzzani
5307,14,13,0.157487922705314,5.727223785542197e-06,0.06637188195043614,0.00012119584500915285,2,outandin,Shaun J. Grannis
6095,16,13,0.157487922705314,0.0029991561890289303,0.06641299818518939,0.00012260470388419115,2,outgoing,William S. Cleveland
5061,17,13,0.157487922705314,0.001004594824371503,0.06977362988639244,0.00013579690227256036,1,incoming,Ross Maciejewski
6454,20,13,0.157487922705314,0.0008423791651234981,0.06645416539311451,0.00012051956476368652,2,incoming,Yun Jang
1306,46,13,0.157487922705314,0.049265904105439746,0.07533884913593955,0.00033109643148554983,0,,David S. Ebert
749,2,14,1.0,0.0,0.0013812154696132596,6.037486300631341e-28,2,,Camilla Forsell
5446,2,14,1.0,0.0,0.0013812154696132596,6.037486300631341e-28,2,outandin,Stefan Seipel
3881,2,14,1.0,0.0,0.0013812154696132596,6.037486300631341e-28,2,outgoing,Mats Lind
5604,1,15,0.17647058823529413,0.0,0.0712103502626649,0.015884280607714806,2,outandin,Sven Bachthaler
3995,1,15,0.17647058823529413,0.0,0.063249075115305,0.014722956453339538,2,outandin,Michael Buser
4043,2,15,0.17647058823529413,0.0,0.0683828303750228,0.017418996751251258,4,outandin,Michael Krone
3195,2,15,0.17647058823529413,0.0,0.0683828303750228,0.017418996751251258,2,outgoing,Katrin Bidmon
2934,2,15,0.17647058823529413,0.0,0.07434617359253952,0.01707328042731669,2,outandin,Johnson Chuang
5892,2,15,0.17647058823529413,0.0,0.0683828303750228,0.01756217682796727,2,outandin,Ulrich Rist
2546,2,15,0.17647058823529413,0.0,0.05670837467360063,0.00010461437650280286,2,outgoing,Jan Fischer
6129,2,15,0.17647058823529413,0.0,0.05670837467360063,0.00010461437650280286,1,outgoing,Wolfgang Straßer
3757,3,15,0.17647058823529413,0.0,0.068502991898046,0.01926634096462407,2,outandin,Mark Giereth
2567,3,15,0.17647058823529413,0.0,0.06326773816491117,0.00157802134396604,2,outandin,Janko Dietzsch
3203,3,15,0.17647058823529413,0.0,0.06326773816491117,0.00157802134396604,2,outandin,Kay Nieselt
5244,3,15,0.17647058823529413,0.0,0.068502991898046,0.019048433369390563,2,incoming,Sebastian Grottel
2470,3,15,0.17647058823529413,0.0,0.068502991898046,0.019048433369390563,2,outandin,Jadran Vrabec
5522,3,15,0.17647058823529413,0.0,0.0743590652474021,0.01819649201195382,2,,Steven Bergner
